"PlotID"	"Study"	"Island"	"Scientific_name"	"Native_Status"	"Abundance"
"580"	174	"Knight_Barton"	"Moloka'i Island"	"Dodonaea viscosa"	"native"	1
"581"	174	"Knight_Barton"	"Moloka'i Island"	"Melicope clusiifolia"	"native"	2
"582"	174	"Knight_Barton"	"Moloka'i Island"	"Metrosideros polymorpha"	"native"	55
"583"	174	"Knight_Barton"	"Moloka'i Island"	"Psychotria mariniana"	"native"	11
"584"	174	"Knight_Barton"	"Moloka'i Island"	"Scaevola gaudichaudiana"	"native"	1
"585"	174	"Knight_Barton"	"Moloka'i Island"	"Styphelia tameiameiae"	"native"	32
"586"	174	"Knight_Barton"	"Moloka'i Island"	"Syzygium sandwicense"	"native"	1
"587"	174	"Knight_Barton"	"Moloka'i Island"	"Wikstroemia oahuensis"	"native"	15
"588"	175	"Knight_Barton"	"Moloka'i Island"	"Coprosma ochracea"	"native"	1
"589"	175	"Knight_Barton"	"Moloka'i Island"	"Dodonaea viscosa"	"native"	45
"590"	175	"Knight_Barton"	"Moloka'i Island"	"Dubautia plantaginea"	"native"	1
"591"	175	"Knight_Barton"	"Moloka'i Island"	"Metrosideros polymorpha"	"native"	92
"592"	175	"Knight_Barton"	"Moloka'i Island"	"Osteomeles anthyllidifolia"	"native"	3
"593"	175	"Knight_Barton"	"Moloka'i Island"	"Pinus elliottii"	"alien"	1
"594"	175	"Knight_Barton"	"Moloka'i Island"	"Styphelia tameiameiae"	"native"	110
"595"	175	"Knight_Barton"	"Moloka'i Island"	"Vaccinium dentatum"	"native"	1
"596"	175	"Knight_Barton"	"Moloka'i Island"	"Wikstroemia oahuensis"	"native"	5
"597"	176	"Gillespie"	"Moloka'i Island"	"Acacia koaia"	"native"	23
"598"	176	"Gillespie"	"Moloka'i Island"	"Diospyros sandwicensis"	"native"	3
"599"	176	"Gillespie"	"Moloka'i Island"	"Leucaena leucocephala"	"alien"	1
"600"	176	"Gillespie"	"Moloka'i Island"	"Nototrichium sandwicense"	"native"	2
"601"	176	"Gillespie"	"Moloka'i Island"	"Pinus elliottii"	"alien"	2
"602"	177	"Gillespie"	"Maui Island"	"Bocconia frutescens"	"alien"	2
"603"	177	"Gillespie"	"Maui Island"	"Diospyros sandwicensis"	"native"	14
"604"	177	"Gillespie"	"Maui Island"	"Dracaena rockii"	"native"	2
"605"	177	"Gillespie"	"Maui Island"	"Planchonella sandwicensis"	"native"	10
"606"	177	"Gillespie"	"Maui Island"	"Polyscias sandwicensis"	"native"	2
"607"	177	"Gillespie"	"Maui Island"	"Rauvolfia sandwicensis"	"native"	1
"608"	177	"Gillespie"	"Maui Island"	"Wikstroemia monticola"	"native"	2
"609"	178	"Gillespie"	"Lana'i Island"	"Diospyros sandwicensis"	"native"	82
"610"	178	"Gillespie"	"Lana'i Island"	"Grevillea robusta"	"alien"	6
"611"	178	"Gillespie"	"Lana'i Island"	"Nestegis sandwicensis"	"native"	51
"612"	178	"Gillespie"	"Lana'i Island"	"Schinus terebinthifolia"	"alien"	21
"613"	179	"Gillespie"	"Lana'i Island"	"Diospyros sandwicensis"	"native"	54
"614"	179	"Gillespie"	"Lana'i Island"	"Leucaena leucocephala"	"alien"	1
"615"	179	"Gillespie"	"Lana'i Island"	"Myoporum sandwicense"	"native"	1
"616"	179	"Gillespie"	"Lana'i Island"	"Nestegis sandwicensis"	"native"	43
"617"	179	"Gillespie"	"Lana'i Island"	"Planchonella sandwicensis"	"native"	1
"618"	179	"Gillespie"	"Lana'i Island"	"Psydrax odorata"	"native"	4
"619"	179	"Gillespie"	"Lana'i Island"	"Schinus terebinthifolia"	"alien"	3
"620"	180	"Gillespie"	"Lana'i Island"	"Diospyros sandwicensis"	"native"	52
"621"	180	"Gillespie"	"Lana'i Island"	"Lantana camara"	"alien"	2
"622"	180	"Gillespie"	"Lana'i Island"	"Leucaena leucocephala"	"alien"	1
"623"	180	"Gillespie"	"Lana'i Island"	"Nestegis sandwicensis"	"native"	48
"624"	180	"Gillespie"	"Lana'i Island"	"Schinus terebinthifolia"	"alien"	21
"625"	181	"Knight_Barton"	"Hawai'i Island"	"Acacia koa"	"native"	1
"626"	181	"Knight_Barton"	"Hawai'i Island"	"Coprosma ochracea"	"native"	7
"627"	181	"Knight_Barton"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"628"	181	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	10
"629"	182	"Gillespie"	"Hawai'i Island"	"Colubrina oppositifolia"	"native"	1
"630"	182	"Gillespie"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	56
"631"	182	"Gillespie"	"Hawai'i Island"	"Dracaena konaensis"	"native"	1
"632"	182	"Gillespie"	"Hawai'i Island"	"Planchonella sandwicensis"	"native"	1
"633"	182	"Gillespie"	"Hawai'i Island"	"Polyscias sandwicensis"	"native"	1
"634"	182	"Gillespie"	"Hawai'i Island"	"Psydrax odorata"	"native"	17
"635"	183	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	3
"636"	183	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	2
"637"	183	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	46
"638"	183	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	13
"639"	183	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"640"	183	"Zimmerman"	"Hawai'i Island"	"Macaranga mappa"	"alien"	2
"641"	184	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	5
"642"	184	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	4
"643"	184	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	11
"644"	184	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	4
"645"	184	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	41
"646"	184	"Zimmerman"	"Hawai'i Island"	"Macaranga mappa"	"alien"	3
"647"	185	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	3
"648"	185	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	4
"649"	185	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	37
"650"	185	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	6
"651"	185	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	3
"652"	185	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	1
"653"	185	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	3
"654"	185	"Zimmerman"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"655"	186	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	2
"656"	186	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	1
"657"	186	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	49
"658"	186	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	14
"659"	186	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	4
"660"	186	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	19
"661"	187	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	4
"662"	187	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	2
"663"	187	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	71
"664"	187	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	15
"665"	187	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	4
"666"	188	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	5
"667"	188	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	3
"668"	188	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	2
"669"	188	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	9
"670"	188	"Zimmerman"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"671"	188	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	29
"672"	188	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	5
"673"	188	"Zimmerman"	"Hawai'i Island"	"Macaranga mappa"	"alien"	5
"674"	189	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	5
"675"	189	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	7
"676"	189	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	26
"677"	189	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	5
"678"	189	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"679"	189	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	2
"680"	189	"Zimmerman"	"Hawai'i Island"	"Macaranga mappa"	"alien"	14
"681"	190	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	14
"682"	190	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	1
"683"	190	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	22
"684"	190	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	24
"685"	190	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	1
"686"	190	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	2
"687"	190	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	2
"688"	190	"Zimmerman"	"Hawai'i Island"	"Macaranga mappa"	"alien"	14
"689"	191	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	4
"690"	191	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	2
"691"	191	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	29
"692"	191	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	7
"693"	191	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	12
"694"	191	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	1
"695"	191	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	1
"696"	191	"Zimmerman"	"Hawai'i Island"	"Macaranga mappa"	"alien"	12
"697"	192	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	43
"698"	192	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	22
"699"	192	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	9
"700"	192	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"701"	193	"Knight_Barton"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	11
"702"	193	"Knight_Barton"	"Hawai'i Island"	"Coprosma ochracea"	"native"	7
"703"	193	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	42
"704"	193	"Knight_Barton"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"705"	197	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	2
"706"	197	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	2
"707"	197	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	11
"708"	198	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	1
"709"	198	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	4
"710"	198	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	11
"711"	199	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	1
"712"	199	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	2
"713"	199	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	12
"714"	200	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	3
"715"	200	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	2
"716"	200	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	10
"717"	201	"Zimmerman"	"Hawai'i Island"	"Pipturus albidus"	"native"	1
"718"	201	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	10
"719"	202	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	2
"720"	202	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	1
"721"	202	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	2
"722"	202	"Zimmerman"	"Hawai'i Island"	"Touchardia latifolia"	"native"	4
"723"	203	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	4
"724"	203	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"725"	203	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	15
"726"	204	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	5
"727"	204	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	20
"728"	205	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	1
"729"	205	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	4
"730"	205	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"731"	205	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	8
"732"	206	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	2
"733"	206	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	3
"734"	206	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	10
"735"	207	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	6
"736"	207	"Knight_Barton"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	127
"737"	207	"Knight_Barton"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	5
"738"	207	"Knight_Barton"	"Hawai'i Island"	"Clidemia hirta"	"alien"	1
"739"	207	"Knight_Barton"	"Hawai'i Island"	"Grevillea banksii"	"alien"	1
"740"	208	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	4
"741"	209	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	6
"742"	210	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	2
"743"	211	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	2
"744"	212	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	2
"745"	213	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	2
"746"	214	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	8
"747"	215	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	5
"748"	216	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	3
"749"	217	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	5
"750"	219	"Knight_Barton"	"Maui Island"	"Metrosideros polymorpha"	"native"	19
"751"	219	"Knight_Barton"	"Maui Island"	"Myrica faya"	"alien"	3
"752"	219	"Knight_Barton"	"Maui Island"	"Pinus radiata"	"alien"	8
"753"	219	"Knight_Barton"	"Maui Island"	"Sophora chrysophylla"	"native"	3
"754"	219	"Knight_Barton"	"Maui Island"	"Styphelia tameiameiae"	"native"	12
"755"	219	"Knight_Barton"	"Maui Island"	"Vaccinium reticulatum"	"native"	3
"756"	221	"Knight_Barton"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	1
"757"	221	"Knight_Barton"	"Hawai'i Island"	"Falcataria moluccana"	"alien"	1
"758"	221	"Knight_Barton"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	15
"759"	221	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	73
"760"	222	"Gillespie"	"Maui Island"	"Erythrina sandwicensis"	"native"	42
"761"	222	"Gillespie"	"Maui Island"	"Leucaena leucocephala"	"alien"	45
"762"	224	"Knight_Barton"	"Maui Island"	"Acacia koa"	"native"	2
"763"	224	"Knight_Barton"	"Maui Island"	"Cheirodendron trigynum"	"native"	19
"764"	224	"Knight_Barton"	"Maui Island"	"Clermontia arborescens"	"native"	2
"765"	224	"Knight_Barton"	"Maui Island"	"Coprosma foliosa"	"native"	5
"766"	224	"Knight_Barton"	"Maui Island"	"Ilex anomala"	"native"	3
"767"	224	"Knight_Barton"	"Maui Island"	"Melicope haleakalae"	"native"	3
"768"	224	"Knight_Barton"	"Maui Island"	"Melicope volcanica"	"native"	3
"769"	224	"Knight_Barton"	"Maui Island"	"Metrosideros polymorpha"	"native"	17
"770"	224	"Knight_Barton"	"Maui Island"	"Vaccinium dentatum"	"native"	5
"771"	225	"Knight_Barton"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	30
"772"	225	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	17
"773"	225	"Knight_Barton"	"Hawai'i Island"	"Pandanus tectorius"	"native"	28
"774"	225	"Knight_Barton"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	10
"775"	225	"Knight_Barton"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	1
"776"	226	"Gillespie"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	19
"777"	226	"Gillespie"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	7
"778"	226	"Gillespie"	"Hawai'i Island"	"Nestegis sandwicensis"	"native"	62
"779"	226	"Gillespie"	"Hawai'i Island"	"Pisonia sandwicensis"	"native"	1
"780"	226	"Gillespie"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	4
"781"	226	"Gillespie"	"Hawai'i Island"	"Psydrax odorata"	"native"	24
"782"	226	"Gillespie"	"Hawai'i Island"	"Wikstroemia sandwicensis"	"native"	3
"783"	227	"Gillespie"	"Hawai'i Island"	"Antidesma platyphyllum"	"native"	3
"784"	227	"Gillespie"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	5
"785"	227	"Gillespie"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	87
"786"	227	"Gillespie"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	14
"787"	227	"Gillespie"	"Hawai'i Island"	"Nestegis sandwicensis"	"native"	4
"788"	227	"Gillespie"	"Hawai'i Island"	"Pittosporum hosmeri"	"native"	2
"789"	227	"Gillespie"	"Hawai'i Island"	"Polyscias hawaiensis"	"native"	2
"790"	227	"Gillespie"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	2
"791"	227	"Gillespie"	"Hawai'i Island"	"Psydrax odorata"	"native"	12
"792"	227	"Gillespie"	"Hawai'i Island"	"Wikstroemia sandwicensis"	"native"	2
"793"	228	"Knight_Barton"	"Hawai'i Island"	"Dodonaea viscosa"	"native"	6
"794"	228	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	22
"795"	228	"Knight_Barton"	"Hawai'i Island"	"Sophora chrysophylla"	"native"	3
"796"	228	"Knight_Barton"	"Hawai'i Island"	"Styphelia tameiameiae"	"native"	12
"797"	228	"Knight_Barton"	"Hawai'i Island"	"Vaccinium reticulatum"	"native"	1
"798"	229	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Casuarina equisetifolia"	"alien"	1
"799"	229	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Metrosideros polymorpha"	"native"	10
"800"	229	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Psidium cattleianum"	"alien"	4
"801"	231	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	12
"802"	231	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	36
"803"	231	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	13
"804"	231	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	20
"805"	232	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	2
"806"	232	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	10
"807"	232	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	11
"808"	232	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	14
"809"	233	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	5
"810"	233	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	20
"811"	233	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	18
"812"	233	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	2
"813"	233	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	6
"814"	234	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	2
"815"	234	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	13
"816"	234	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	17
"817"	234	"Zimmerman"	"Hawai'i Island"	"Morinda citrifolia"	"alien"	1
"818"	234	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	26
"819"	234	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"820"	234	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	5
"821"	235	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	8
"822"	235	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	80
"823"	235	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	2
"824"	235	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	19
"825"	236	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	1
"826"	236	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	7
"827"	236	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	67
"828"	236	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	6
"829"	236	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	9
"830"	236	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	12
"831"	237	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	3
"832"	237	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	7
"833"	237	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	28
"834"	237	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	13
"835"	237	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	3
"836"	238	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	14
"837"	238	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	12
"838"	238	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	8
"839"	238	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	7
"840"	238	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	2
"841"	238	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	2
"842"	238	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	24
"843"	239	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	3
"844"	239	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	3
"845"	239	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	11
"846"	239	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	9
"847"	239	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	1
"848"	239	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	19
"849"	240	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	9
"850"	240	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	7
"851"	240	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	18
"852"	240	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	11
"853"	240	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	21
"854"	241	"Zimmerman"	"Hawai'i Island"	"Falcataria moluccana"	"alien"	1
"855"	241	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	23
"856"	241	"Zimmerman"	"Hawai'i Island"	"Morinda citrifolia"	"alien"	1
"857"	241	"Zimmerman"	"Hawai'i Island"	"Schefflera actinophylla"	"alien"	1
"858"	242	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	23
"859"	243	"Zimmerman"	"Hawai'i Island"	"Casuarina equisetifolia"	"alien"	1
"860"	243	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	22
"861"	243	"Zimmerman"	"Hawai'i Island"	"Wikstroemia sandwicensis"	"native"	1
"862"	244	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	16
"863"	245	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	7
"864"	246	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	53
"865"	246	"Zimmerman"	"Hawai'i Island"	"Morinda citrifolia"	"alien"	2
"866"	246	"Zimmerman"	"Hawai'i Island"	"Wikstroemia sandwicensis"	"native"	1
"867"	247	"Zimmerman"	"Hawai'i Island"	"Casuarina equisetifolia"	"alien"	1
"868"	247	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	52
"869"	247	"Zimmerman"	"Hawai'i Island"	"Morinda citrifolia"	"alien"	1
"870"	248	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	33
"871"	248	"Zimmerman"	"Hawai'i Island"	"Morinda citrifolia"	"alien"	1
"872"	249	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	25
"873"	250	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	3
"874"	250	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	17
"875"	251	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	36
"876"	252	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	45
"877"	253	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	32
"878"	254	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	42
"879"	255	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	49
"880"	256	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	51
"881"	257	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	4
"882"	257	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	13
"883"	257	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	53
"884"	257	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	9
"885"	258	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	2
